"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP",,,,,,,,,,,,,,
SUPERINTENDÊNCIA DE DEFESA DA CONCORRÊNCIA,,,,,,,,,,,,,,
SISTEMA DE LEVANTAMENTO DE PREÇOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
INTERVALO DE TEMPO: SEMANAL,,,,,,,,,,,,,,
PERÍODO: 11/05/2025 A 17/05/2025,,,,,,,,,,,,,,
COMBUSTÍVEL: TODOS,,,,,,,,,,,,,,
TIPO RELATÓRIO: MUNICÍPIO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CNPJ,RAZÃO,FANTASIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICÍPIO,ESTADO,BANDEIRA,PRODUTO,UNIDADE DE MEDIDA,PREÇO DE REVENDA,DATA DA COLETA
 07.153.962/0002-00,PODIUM COMERCIO DE PNEUS AUTO CENTER LTDA,PODIUM PNEUS,AVENIDA DJALMA BATISTA,535,,SAO GERALDO,69053-000,MANAUS,AMAZONAS,ATEM' S,DIESEL S500,R$ / litro,6.89,5/12/2025
 07.153.962/0002-00,PODIUM COMERCIO DE PNEUS AUTO CENTER LTDA,PODIUM PNEUS,AVENIDA DJALMA BATISTA,535,,SAO GERALDO,69053-000,MANAUS,AMAZONAS,ATEM' S,DIESEL S10,R$ / litro,6.89,5/12/2025
 07.153.962/0002-00,PODIUM COMERCIO DE PNEUS AUTO CENTER LTDA,PODIUM PNEUS,AVENIDA DJALMA BATISTA,535,,SAO GERALDO,69053-000,MANAUS,AMAZONAS,ATEM' S,ETANOL,R$ / litro,5.49,5/12/2025
 07.153.962/0002-00,PODIUM COMERCIO DE PNEUS AUTO CENTER LTDA,PODIUM PNEUS,AVENIDA DJALMA BATISTA,535,,SAO GERALDO,69053-000,MANAUS,AMAZONAS,ATEM' S,GASOLINA COMUM,R$ / litro,7.09,5/12/2025
 09.396.266/0001-70,SELMA TREVISANI - ME.,DEPÓSITO DE GÁS JAMAL,RUA DOUTOR FELIX FAGUNDES,1237,,CENTRO,18701-370,AVARE,SAO PAULO,BRANCA,GLP,R$ / 13 kg,105.00,5/13/2025
 08.415.307/0001-65,CIGLA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA - ME,,AVENIDA DEDE BRASIL,1555,,PARANGABA,60740-000,FORTALEZA,CEARA,RAIZEN,GNV,R$ / m³,4.85,5/12/2025
 08.415.307/0001-65,CIGLA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA - ME,,AVENIDA DEDE BRASIL,1555,,PARANGABA,60740-000,FORTALEZA,CEARA,RAIZEN,GASOLINA COMUM,R$ / litro,6.39,5/12/2025
 08.415.307/0001-65,CIGLA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA - ME,,AVENIDA DEDE BRASIL,1555,,PARANGABA,60740-000,FORTALEZA,CEARA,RAIZEN,GASOLINA ADITIVADA,R$ / litro,6.49,5/12/2025
 08.415.307/0001-65,CIGLA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA - ME,,AVENIDA DEDE BRASIL,1555,,PARANGABA,60740-000,FORTALEZA,CEARA,RAIZEN,ETANOL,R$ / litro,4.69,5/12/2025
 09.124.279/0001-90,OPÇÃO GÁS COMÉRCIO LTDA.,,AVENIDA BRASIL,1632,,NOVO HORIZONTE,29163-331,SERRA,ESPIRITO SANTO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,99.00,5/13/2025
 09.160.226/0031-40,STOPETROLEO S.A. - COMERCIO DE DERIVADOS DE PETROLEO,,RUA ANTONINA,277,,CENTRO,85601-580,FRANCISCO BELTRAO,PARANA,BRANCA,GASOLINA COMUM,R$ / litro,5.99,5/13/2025
 09.160.226/0031-40,STOPETROLEO S.A. - COMERCIO DE DERIVADOS DE PETROLEO,,RUA ANTONINA,277,,CENTRO,85601-580,FRANCISCO BELTRAO,PARANA,BRANCA,DIESEL S10,R$ / litro,5.69,5/13/2025
 09.160.226/0031-40,STOPETROLEO S.A. - COMERCIO DE DERIVADOS DE PETROLEO,,RUA ANTONINA,277,,CENTRO,85601-580,FRANCISCO BELTRAO,PARANA,BRANCA,ETANOL,R$ / litro,4.09,5/13/2025
 09.406.776/0001-80,SCHIAVON - CENTRO AUTOMOTIVO LTDA,,AVENIDA DR. FABIO BARRETO,380,,CAMPOS ELISEOS,14080-150,RIBEIRAO PRETO,SAO PAULO,IPIRANGA,GASOLINA COMUM,R$ / litro,6.49,5/14/2025
 09.406.776/0001-80,SCHIAVON - CENTRO AUTOMOTIVO LTDA,,AVENIDA DR. FABIO BARRETO,380,,CAMPOS ELISEOS,14080-150,RIBEIRAO PRETO,SAO PAULO,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.49,5/14/2025
 09.406.776/0001-80,SCHIAVON - CENTRO AUTOMOTIVO LTDA,,AVENIDA DR. FABIO BARRETO,380,,CAMPOS ELISEOS,14080-150,RIBEIRAO PRETO,SAO PAULO,IPIRANGA,DIESEL S500,R$ / litro,6.89,5/14/2025
 09.406.776/0001-80,SCHIAVON - CENTRO AUTOMOTIVO LTDA,,AVENIDA DR. FABIO BARRETO,380,,CAMPOS ELISEOS,14080-150,RIBEIRAO PRETO,SAO PAULO,IPIRANGA,DIESEL S10,R$ / litro,6.89,5/14/2025
 09.406.776/0001-80,SCHIAVON - CENTRO AUTOMOTIVO LTDA,,AVENIDA DR. FABIO BARRETO,380,,CAMPOS ELISEOS,14080-150,RIBEIRAO PRETO,SAO PAULO,IPIRANGA,ETANOL,R$ / litro,3.99,5/14/2025
 09.617.832/0001-26,AUTO POSTO QUALITY DE ASSIS LTDA,,RUA ANDRE PERINE,17,,VILA OPERARIA,19806-270,ASSIS,SAO PAULO,BRANCA,GASOLINA COMUM,R$ / litro,6.79,5/15/2025
 09.617.832/0001-26,AUTO POSTO QUALITY DE ASSIS LTDA,,RUA ANDRE PERINE,17,,VILA OPERARIA,19806-270,ASSIS,SAO PAULO,BRANCA,GASOLINA ADITIVADA,R$ / litro,7.09,5/15/2025
 09.617.832/0001-26,AUTO POSTO QUALITY DE ASSIS LTDA,,RUA ANDRE PERINE,17,,VILA OPERARIA,19806-270,ASSIS,SAO PAULO,BRANCA,DIESEL S10,R$ / litro,6.89,5/15/2025
 09.617.832/0001-26,AUTO POSTO QUALITY DE ASSIS LTDA,,RUA ANDRE PERINE,17,,VILA OPERARIA,19806-270,ASSIS,SAO PAULO,BRANCA,ETANOL,R$ / litro,4.59,5/15/2025
 04.275.971/0001-03,AUTO POSTO LORA TORMEN LTDA,,RUA JOSE DO PATROCINIO,749, ,ESPIRITO SANTO,99700-000,ERECHIM,RIO GRANDE DO SUL,LIQUIGÁS,GLP,R$ / 13 kg,139.00,5/13/2025
 09.406.683/0001-56,POSTO DE SERVICOS LOSPER LTDA .,,RODOVIA SALTO ITU,300,LOTE  GLEBA 1 - A .,PORTO GOES,13324-100,SALTO,SAO PAULO,BRANCA,GASOLINA COMUM,R$ / litro,5.89,5/14/2025
 09.406.683/0001-56,POSTO DE SERVICOS LOSPER LTDA .,,RODOVIA SALTO ITU,300,LOTE  GLEBA 1 - A .,PORTO GOES,13324-100,SALTO,SAO PAULO,BRANCA,DIESEL S500,R$ / litro,5.99,5/14/2025
 09.406.683/0001-56,POSTO DE SERVICOS LOSPER LTDA .,,RODOVIA SALTO ITU,300,LOTE  GLEBA 1 - A .,PORTO GOES,13324-100,SALTO,SAO PAULO,BRANCA,DIESEL S10,R$ / litro,6.19,5/14/2025
 09.406.683/0001-56,POSTO DE SERVICOS LOSPER LTDA .,,RODOVIA SALTO ITU,300,LOTE  GLEBA 1 - A .,PORTO GOES,13324-100,SALTO,SAO PAULO,BRANCA,ETANOL,R$ / litro,3.89,5/14/2025
 06.824.384/0001-43,R.A GAS COMERCIO DE GAS LIQUEFEITO DE PETROLEO LTDA,RÁPIDO GÁS,RUA FRANCISCO NAPPI,269,,IPIRANGA,88111-600,SAO JOSE,SANTA CATARINA,COPA ENERGIA,GLP,R$ / 13 kg,115.00,5/15/2025
 09.494.778/0001-79,AUTO CENTER TURBINADO LTDA,,RUA DONA ROMANA,149,,ENGENHO NOVO,20710-200,RIO DE JANEIRO,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.59,5/12/2025
 09.494.778/0001-79,AUTO CENTER TURBINADO LTDA,,RUA DONA ROMANA,149,,ENGENHO NOVO,20710-200,RIO DE JANEIRO,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.14,5/12/2025
 05.424.806/0001-20,ADILSON E FERNANDO AUTO POSTO LTDA,,AVENIDA PRESTES MAIA,3000,,JARDIM IPANEMA,16052-045,ARACATUBA,SAO PAULO,IPIRANGA,GASOLINA COMUM,R$ / litro,6.29,5/13/2025
 05.424.806/0001-20,ADILSON E FERNANDO AUTO POSTO LTDA,,AVENIDA PRESTES MAIA,3000,,JARDIM IPANEMA,16052-045,ARACATUBA,SAO PAULO,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.39,5/13/2025
 05.424.806/0001-20,ADILSON E FERNANDO AUTO POSTO LTDA,,AVENIDA PRESTES MAIA,3000,,JARDIM IPANEMA,16052-045,ARACATUBA,SAO PAULO,IPIRANGA,ETANOL,R$ / litro,3.79,5/13/2025
 08.740.742/0001-65,ANUBIS SERVICOS AUTOMOTIVOS LTDA .,,AVENIDA REBOUCAS,701,,CERQUEIRA CESAR,05401-050,SAO PAULO,SAO PAULO,BRANCA,GASOLINA COMUM,R$ / litro,5.89,5/12/2025
 08.740.742/0001-65,ANUBIS SERVICOS AUTOMOTIVOS LTDA .,,AVENIDA REBOUCAS,701,,CERQUEIRA CESAR,05401-050,SAO PAULO,SAO PAULO,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.09,5/12/2025
 08.740.742/0001-65,ANUBIS SERVICOS AUTOMOTIVOS LTDA .,,AVENIDA REBOUCAS,701,,CERQUEIRA CESAR,05401-050,SAO PAULO,SAO PAULO,BRANCA,ETANOL,R$ / litro,3.99,5/12/2025
 08.845.982/0001-24,POSTO JB MOURA LTDA,,RODOVIA GO 320,S/N,QUADRA33                  LOTE  20 AO 22,JARDIM SANTA PAULA,75600-000,GOIATUBA,GOIAS,BRANCA,GASOLINA COMUM,R$ / litro,5.59,5/15/2025
 08.845.982/0001-24,POSTO JB MOURA LTDA,,RODOVIA GO 320,S/N,QUADRA33                  LOTE  20 AO 22,JARDIM SANTA PAULA,75600-000,GOIATUBA,GOIAS,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.59,5/15/2025
 08.845.982/0001-24,POSTO JB MOURA LTDA,,RODOVIA GO 320,S/N,QUADRA33                  LOTE  20 AO 22,JARDIM SANTA PAULA,75600-000,GOIATUBA,GOIAS,BRANCA,DIESEL S500,R$ / litro,5.49,5/15/2025
 08.845.982/0001-24,POSTO JB MOURA LTDA,,RODOVIA GO 320,S/N,QUADRA33                  LOTE  20 AO 22,JARDIM SANTA PAULA,75600-000,GOIATUBA,GOIAS,BRANCA,DIESEL S10,R$ / litro,5.49,5/15/2025
 08.845.982/0001-24,POSTO JB MOURA LTDA,,RODOVIA GO 320,S/N,QUADRA33                  LOTE  20 AO 22,JARDIM SANTA PAULA,75600-000,GOIATUBA,GOIAS,BRANCA,ETANOL,R$ / litro,3.79,5/15/2025
 02.040.313/0011-70,LOPES DISTRIBUIDORA DE GAS LTDA,BRASILGAS,AVENIDA ANTONIO CARLOS MAGALHÃES,400,,CENTRO,48970-000,SENHOR DO BONFIM,BAHIA,BAHIANA,GLP,R$ / 13 kg,120.00,5/12/2025
 09.515.498/0001-08,RUTH SILVA NEVESSANTOS EPP,,AVENIDA LEONIDAS CARDOSO,930,A,CENTRO,46140-000,LIVRAMENTO DE NOSSA SENHORA,BAHIA,BAHIANA,GLP,R$ / 13 kg,120.00,5/14/2025
 08.423.604/0001-52,COMERCIO DE COMBUSTIVEIS BUSNELLO LTDA,,AREA ROD ERS 477,3150,BARRAGEM DA CORSAN,AREA RURAL DE ERECHIM,99714-899,ERECHIM,RIO GRANDE DO SUL,ULTRAGAZ,GLP,R$ / 13 kg,140.00,5/13/2025
 08.423.604/0001-52,COMERCIO DE COMBUSTIVEIS BUSNELLO LTDA,,AREA ROD ERS 477,3150,BARRAGEM DA CORSAN,AREA RURAL DE ERECHIM,99714-899,ERECHIM,RIO GRANDE DO SUL,BRANCA,GASOLINA COMUM,R$ / litro,6.32,5/13/2025
 08.423.604/0001-52,COMERCIO DE COMBUSTIVEIS BUSNELLO LTDA,,AREA ROD ERS 477,3150,BARRAGEM DA CORSAN,AREA RURAL DE ERECHIM,99714-899,ERECHIM,RIO GRANDE DO SUL,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.42,5/13/2025
 08.423.604/0001-52,COMERCIO DE COMBUSTIVEIS BUSNELLO LTDA,,AREA ROD ERS 477,3150,BARRAGEM DA CORSAN,AREA RURAL DE ERECHIM,99714-899,ERECHIM,RIO GRANDE DO SUL,BRANCA,DIESEL S500,R$ / litro,6.20,5/13/2025
 08.423.604/0001-52,COMERCIO DE COMBUSTIVEIS BUSNELLO LTDA,,AREA ROD ERS 477,3150,BARRAGEM DA CORSAN,AREA RURAL DE ERECHIM,99714-899,ERECHIM,RIO GRANDE DO SUL,BRANCA,DIESEL S10,R$ / litro,6.55,5/13/2025
 09.585.478/0001-03,FOX MILENIUM AVARE COMERCIO DE COMBUSTIVEIS LTDA,,RUA VOLUNTARIOS DE AVARE,1,,SANTA CRUZ,18700-240,AVARE,SAO PAULO,BRANCA,GASOLINA COMUM,R$ / litro,5.99,5/13/2025
 09.585.478/0001-03,FOX MILENIUM AVARE COMERCIO DE COMBUSTIVEIS LTDA,,RUA VOLUNTARIOS DE AVARE,1,,SANTA CRUZ,18700-240,AVARE,SAO PAULO,BRANCA,DIESEL S10,R$ / litro,5.79,5/13/2025
 09.585.478/0001-03,FOX MILENIUM AVARE COMERCIO DE COMBUSTIVEIS LTDA,,RUA VOLUNTARIOS DE AVARE,1,,SANTA CRUZ,18700-240,AVARE,SAO PAULO,BRANCA,ETANOL,R$ / litro,4.09,5/13/2025
 10.177.257/0001-77,EMS AUTO POSTO LTDA.,,AVENIDA PARANA,7150,,ZONA III,87502-000,UMUARAMA,PARANA,BRANCA,GASOLINA COMUM,R$ / litro,6.04,5/15/2025
 10.177.257/0001-77,EMS AUTO POSTO LTDA.,,AVENIDA PARANA,7150,,ZONA III,87502-000,UMUARAMA,PARANA,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.04,5/15/2025
 10.177.257/0001-77,EMS AUTO POSTO LTDA.,,AVENIDA PARANA,7150,,ZONA III,87502-000,UMUARAMA,PARANA,BRANCA,DIESEL S10,R$ / litro,5.64,5/15/2025
 10.177.257/0001-77,EMS AUTO POSTO LTDA.,,AVENIDA PARANA,7150,,ZONA III,87502-000,UMUARAMA,PARANA,BRANCA,ETANOL,R$ / litro,4.04,5/15/2025
 00.451.408/0001-80,M. DA SILVA OLIVEIRA EIRELI - ME,COMERCIAL NANCY,AVENIDA TREZE DE SETEMBRO,846,,TREM,68902-865,MACAPA,AMAPA,LIQUIGÁS,GLP,R$ / 13 kg,116.00,5/13/2025
 09.307.980/0001-44,POSTO DE GASOLINA BRASIL DE SANTA CRUZ LTDA,,AVENIDA BRASIL,52351,,SANTA CRUZ,23575-201,RIO DE JANEIRO,RIO DE JANEIRO,RAIZEN,GNV,R$ / m³,4.69,5/12/2025
 09.307.980/0001-44,POSTO DE GASOLINA BRASIL DE SANTA CRUZ LTDA,,AVENIDA BRASIL,52351,,SANTA CRUZ,23575-201,RIO DE JANEIRO,RIO DE JANEIRO,RAIZEN,GASOLINA COMUM,R$ / litro,6.19,5/12/2025
 09.307.980/0001-44,POSTO DE GASOLINA BRASIL DE SANTA CRUZ LTDA,,AVENIDA BRASIL,52351,,SANTA CRUZ,23575-201,RIO DE JANEIRO,RIO DE JANEIRO,RAIZEN,GASOLINA ADITIVADA,R$ / litro,6.59,5/12/2025
 09.307.980/0001-44,POSTO DE GASOLINA BRASIL DE SANTA CRUZ LTDA,,AVENIDA BRASIL,52351,,SANTA CRUZ,23575-201,RIO DE JANEIRO,RIO DE JANEIRO,RAIZEN,DIESEL S10,R$ / litro,6.29,5/12/2025
 09.307.980/0001-44,POSTO DE GASOLINA BRASIL DE SANTA CRUZ LTDA,,AVENIDA BRASIL,52351,,SANTA CRUZ,23575-201,RIO DE JANEIRO,RIO DE JANEIRO,RAIZEN,ETANOL,R$ / litro,4.59,5/12/2025
 09.437.268/0001-60,AUTO POSTO FAMA LTDA,AUTO POSTO FAMA,AVENIDA FAGUNDES DE OLIVEIRA,1655,,VILA SAO JOSE,09950-300,DIADEMA,SAO PAULO,IPIRANGA,GASOLINA COMUM,R$ / litro,6.39,5/12/2025
 09.437.268/0001-60,AUTO POSTO FAMA LTDA,AUTO POSTO FAMA,AVENIDA FAGUNDES DE OLIVEIRA,1655,,VILA SAO JOSE,09950-300,DIADEMA,SAO PAULO,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.79,5/12/2025
 09.437.268/0001-60,AUTO POSTO FAMA LTDA,AUTO POSTO FAMA,AVENIDA FAGUNDES DE OLIVEIRA,1655,,VILA SAO JOSE,09950-300,DIADEMA,SAO PAULO,IPIRANGA,DIESEL S500,R$ / litro,6.97,5/12/2025
 09.437.268/0001-60,AUTO POSTO FAMA LTDA,AUTO POSTO FAMA,AVENIDA FAGUNDES DE OLIVEIRA,1655,,VILA SAO JOSE,09950-300,DIADEMA,SAO PAULO,IPIRANGA,DIESEL S10,R$ / litro,6.99,5/12/2025
 09.437.268/0001-60,AUTO POSTO FAMA LTDA,AUTO POSTO FAMA,AVENIDA FAGUNDES DE OLIVEIRA,1655,,VILA SAO JOSE,09950-300,DIADEMA,SAO PAULO,IPIRANGA,ETANOL,R$ / litro,4.49,5/12/2025
 09.401.042/0001-09,POSTO DE GASOLINA SOLAR DE CAMPO GRANDE LTDA,,RUA BARCELOS DOMINGOS,123,,CAMPO GRANDE,23080-020,RIO DE JANEIRO,RIO DE JANEIRO,ALE,GNV,R$ / m³,4.29,5/12/2025
 09.401.042/0001-09,POSTO DE GASOLINA SOLAR DE CAMPO GRANDE LTDA,,RUA BARCELOS DOMINGOS,123,,CAMPO GRANDE,23080-020,RIO DE JANEIRO,RIO DE JANEIRO,ALE,GASOLINA COMUM,R$ / litro,5.89,5/12/2025
 09.401.042/0001-09,POSTO DE GASOLINA SOLAR DE CAMPO GRANDE LTDA,,RUA BARCELOS DOMINGOS,123,,CAMPO GRANDE,23080-020,RIO DE JANEIRO,RIO DE JANEIRO,ALE,DIESEL S10,R$ / litro,5.99,5/12/2025
 09.401.042/0001-09,POSTO DE GASOLINA SOLAR DE CAMPO GRANDE LTDA,,RUA BARCELOS DOMINGOS,123,,CAMPO GRANDE,23080-020,RIO DE JANEIRO,RIO DE JANEIRO,ALE,ETANOL,R$ / litro,4.39,5/12/2025
 04.168.447/0001-25,POSTO CACHOEIRINHA LTDA.,,AVENIDA BERNARDO DE VASCONCELOS,2265,,SANTA CRUZ,31160-440,BELO HORIZONTE,MINAS GERAIS,IPIRANGA,GASOLINA COMUM,R$ / litro,5.98,5/13/2025
 04.168.447/0001-25,POSTO CACHOEIRINHA LTDA.,,AVENIDA BERNARDO DE VASCONCELOS,2265,,SANTA CRUZ,31160-440,BELO HORIZONTE,MINAS GERAIS,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.19,5/13/2025
 04.168.447/0001-25,POSTO CACHOEIRINHA LTDA.,,AVENIDA BERNARDO DE VASCONCELOS,2265,,SANTA CRUZ,31160-440,BELO HORIZONTE,MINAS GERAIS,IPIRANGA,ETANOL,R$ / litro,4.18,5/13/2025
 05.970.194/0001-71,R.C.L. DE OLIVEIRA COMERCIO E REPRESENTACOES,CHAMAGAZ,ESTRADA DE BUZIOS,24,,JARDIM ESPERANCA,28905-000,CABO FRIO,RIO DE JANEIRO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,90.00,5/12/2025
 03.909.528/0002-57,LIMA & PINHEIRO LTDA,AUTO POSTO RIO VERDE,AVENIDA LIBERDADE,1360,QUADRA05                  LOTE  01,NOVO PARAISO,68515-000,PARAUAPEBAS,PARA,VIBRA,GASOLINA COMUM,R$ / litro,6.49,5/14/2025
 03.909.528/0002-57,LIMA & PINHEIRO LTDA,AUTO POSTO RIO VERDE,AVENIDA LIBERDADE,1360,QUADRA05                  LOTE  01,NOVO PARAISO,68515-000,PARAUAPEBAS,PARA,VIBRA,GASOLINA ADITIVADA,R$ / litro,6.54,5/14/2025
 03.909.528/0002-57,LIMA & PINHEIRO LTDA,AUTO POSTO RIO VERDE,AVENIDA LIBERDADE,1360,QUADRA05                  LOTE  01,NOVO PARAISO,68515-000,PARAUAPEBAS,PARA,VIBRA,DIESEL S10,R$ / litro,6.39,5/14/2025
 06.696.890/0001-02,JOMACOM COMERCIO DE GAS LTDA,,AVENIDA DUQUE COSTA,490,,CARAMBITA,27600-000,VALENCA,RIO DE JANEIRO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,99.00,5/12/2025
 09.345.937/0001-73,POSTO DE SERVICOS PEROLA DO ATLANTICO LTDA.,POSTO DE SERVIÇOS PEROLA DO ATLANTICO,RUA OLYMPIA SAMPAIO,14,,JARDIM ENSEADA,11443-150,GUARUJA,SAO PAULO,ALE,GASOLINA COMUM,R$ / litro,6.29,5/12/2025
 09.345.937/0001-73,POSTO DE SERVICOS PEROLA DO ATLANTICO LTDA.,POSTO DE SERVIÇOS PEROLA DO ATLANTICO,RUA OLYMPIA SAMPAIO,14,,JARDIM ENSEADA,11443-150,GUARUJA,SAO PAULO,ALE,GASOLINA ADITIVADA,R$ / litro,6.49,5/12/2025
 09.345.937/0001-73,POSTO DE SERVICOS PEROLA DO ATLANTICO LTDA.,POSTO DE SERVIÇOS PEROLA DO ATLANTICO,RUA OLYMPIA SAMPAIO,14,,JARDIM ENSEADA,11443-150,GUARUJA,SAO PAULO,ALE,DIESEL S10,R$ / litro,6.49,5/12/2025
 09.345.937/0001-73,POSTO DE SERVICOS PEROLA DO ATLANTICO LTDA.,POSTO DE SERVIÇOS PEROLA DO ATLANTICO,RUA OLYMPIA SAMPAIO,14,,JARDIM ENSEADA,11443-150,GUARUJA,SAO PAULO,ALE,ETANOL,R$ / litro,4.39,5/12/2025
 08.705.770/0001-41,POSTO DE SERVIÇOS HELVETIA LTDA,,AVENIDA BERNARDINO BONAVITA,930,,JARDIM SANTA RITA,13335-010,INDAIATUBA,SAO PAULO,RAIZEN,GASOLINA COMUM,R$ / litro,6.29,5/14/2025
 08.705.770/0001-41,POSTO DE SERVIÇOS HELVETIA LTDA,,AVENIDA BERNARDINO BONAVITA,930,,JARDIM SANTA RITA,13335-010,INDAIATUBA,SAO PAULO,RAIZEN,GASOLINA ADITIVADA,R$ / litro,6.49,5/14/2025
 08.705.770/0001-41,POSTO DE SERVIÇOS HELVETIA LTDA,,AVENIDA BERNARDINO BONAVITA,930,,JARDIM SANTA RITA,13335-010,INDAIATUBA,SAO PAULO,RAIZEN,ETANOL,R$ / litro,4.29,5/14/2025
 09.016.608/0001-89,AMALFI & GIANNETTI LTDA,,AVENIDA ARMANDO CESARI DEDINI,330,,NOVA PIRACICABA,13405-268,PIRACICABA,SAO PAULO,VIBRA,GASOLINA COMUM,R$ / litro,6.49,5/12/2025
 09.016.608/0001-89,AMALFI & GIANNETTI LTDA,,AVENIDA ARMANDO CESARI DEDINI,330,,NOVA PIRACICABA,13405-268,PIRACICABA,SAO PAULO,VIBRA,GASOLINA ADITIVADA,R$ / litro,6.69,5/12/2025
 09.016.608/0001-89,AMALFI & GIANNETTI LTDA,,AVENIDA ARMANDO CESARI DEDINI,330,,NOVA PIRACICABA,13405-268,PIRACICABA,SAO PAULO,VIBRA,ETANOL,R$ / litro,4.49,5/12/2025
 74.132.002/0001-70,MARIA HELENA FERREIRA LIMA - ME.,,AVENIDA SALGADO FILHO,756,,SANTA RITA,68901-281,MACAPA,AMAPA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,132.00,5/13/2025
 09.511.413/0001-05,MILTON MARIANO DISTRIBUIDORA DE GÁS LTDA ME.,,RUA   OURO,40,,RECREIO CAMPESTRE JOIA,13346-630,INDAIATUBA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,115.00,5/14/2025
 16.955.254/0002-84,POSTO ARAGUAIA DOIS LTDA,POSTO ARAGUAIA II,PRACA   CONSTITUICAO,74,A,CENTRO,38440-212,ARAGUARI,MINAS GERAIS,LIQUIGÁS,GLP,R$ / 13 kg,100.00,5/15/2025
 09.183.337/0001-56,AUTO POSTO JARDIM IMPERADOR LTDA,,AVENIDA HUMBERTO DE ALENCAR CASTELO BRANCO,3125,,ASSUNCAO,09851-000,SAO BERNARDO DO CAMPO,SAO PAULO,IPIRANGA,GASOLINA COMUM,R$ / litro,5.69,5/13/2025
 09.183.337/0001-56,AUTO POSTO JARDIM IMPERADOR LTDA,,AVENIDA HUMBERTO DE ALENCAR CASTELO BRANCO,3125,,ASSUNCAO,09851-000,SAO BERNARDO DO CAMPO,SAO PAULO,IPIRANGA,ETANOL,R$ / litro,3.79,5/13/2025
 06.059.937/0001-19,POSTO NOVA JOAO DE ANDRADE LTDA,,AVENIDA JOAO DE ANDRADE,685,,JD. SANTO ANTONIO,06132-004,OSASCO,SAO PAULO,IPIRANGA,GASOLINA COMUM,R$ / litro,6.39,5/13/2025
 06.059.937/0001-19,POSTO NOVA JOAO DE ANDRADE LTDA,,AVENIDA JOAO DE ANDRADE,685,,JD. SANTO ANTONIO,06132-004,OSASCO,SAO PAULO,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.69,5/13/2025
 06.059.937/0001-19,POSTO NOVA JOAO DE ANDRADE LTDA,,AVENIDA JOAO DE ANDRADE,685,,JD. SANTO ANTONIO,06132-004,OSASCO,SAO PAULO,IPIRANGA,ETANOL,R$ / litro,3.99,5/13/2025
 09.165.024/0001-75,AUTO POSTO MAR PEQUENO DE SAO VICENTE LTDA,,AVENIDA TUPINIQUINS,1206,,JAPUI,11325-000,SAO VICENTE,SAO PAULO,LIQUIGÁS,GLP,R$ / 13 kg,129.90,5/12/2025
 09.165.024/0001-75,AUTO POSTO MAR PEQUENO DE SAO VICENTE LTDA,,AVENIDA TUPINIQUINS,1206,,JAPUI,11325-000,SAO VICENTE,SAO PAULO,VIBRA,GASOLINA COMUM,R$ / litro,6.09,5/12/2025
 09.165.024/0001-75,AUTO POSTO MAR PEQUENO DE SAO VICENTE LTDA,,AVENIDA TUPINIQUINS,1206,,JAPUI,11325-000,SAO VICENTE,SAO PAULO,VIBRA,GASOLINA ADITIVADA,R$ / litro,6.19,5/12/2025
 09.165.024/0001-75,AUTO POSTO MAR PEQUENO DE SAO VICENTE LTDA,,AVENIDA TUPINIQUINS,1206,,JAPUI,11325-000,SAO VICENTE,SAO PAULO,VIBRA,DIESEL S10,R$ / litro,6.29,5/12/2025
 09.165.024/0001-75,AUTO POSTO MAR PEQUENO DE SAO VICENTE LTDA,,AVENIDA TUPINIQUINS,1206,,JAPUI,11325-000,SAO VICENTE,SAO PAULO,VIBRA,ETANOL,R$ / litro,4.09,5/12/2025
 00.590.065/0001-34,NEYJHON COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA. - ME.,,AVENIDA CALAMA,5658,,FLODOALDO PONTES PINTO,78908-010,PORTO VELHO,RONDONIA,AMAZONGÁS,GLP,R$ / 13 kg,115.00,5/13/2025
